kod_2006;namn_2006;kod_2022;namn_2022;overlapp_m2;andel_av_2006;andel_av_2022
14802606;Bergsjön 6;14800211;Östra Göteborg, Zenitgatan m fl;82895.4;0.0559;0.3833
14802606;Bergsjön 6;14800204;Östra Göteborg, Bergsjön Östra;19746.5;0.0133;0.0859
14802606;Bergsjön 6;14800210;Östra Göteborg, Komettorget;5358.1;0.0036;0.0141
14802606;Bergsjön 6;14800208;Östra Göteborg, Gärdsås;884.2;0.0006;0.0016
14802606;Bergsjön 6;14800201;Östra Göteborg, Rymdtorget;630.4;0.0004;0.0004
14802606;Bergsjön 6;14800215;Östra Göteborg, Kamgatan m fl;15.3;0.0000;0.0000
14802606;Bergsjön 6;14800212;Östra Göteborg, Fjällbo;6.2;0.0000;0.0000
14802606;Bergsjön 6;14800205;Östra Göteborg, Bergsjön Norra;3.3;0.0000;0.0000
14802607;Bergsjön 7;14800201;Östra Göteborg, Rymdtorget;1333236.5;0.9892;0.9238
14802607;Bergsjön 7;14800203;Östra Göteborg, Tellusgatan m fl;14253.2;0.0106;0.0987
14802607;Bergsjön 7;14800105;Nordöstra Göteborg, Linnarhult;98.2;0.0001;0.0000
14802607;Bergsjön 7;14800204;Östra Göteborg, Bergsjön Östra;90.7;0.0001;0.0004
14802607;Bergsjön 7;14800104;Nordöstra Göteborg, Gunnilse;52.9;0.0000;0.0000
14802607;Bergsjön 7;14800202;Östra Göteborg, Gärdsmosse;34.0;0.0000;0.0000
14802607;Bergsjön 7;14800209;Östra Göteborg, Bergsjön Södra;30.4;0.0000;0.0000
14802608;Bergsjön 8;14800210;Östra Göteborg, Komettorget;374916.5;0.6065;0.9859
14802608;Bergsjön 8;14800211;Östra Göteborg, Zenitgatan m fl;133397.5;0.2158;0.6167
14802608;Bergsjön 8;14800201;Östra Göteborg, Rymdtorget;105799.4;0.1712;0.0733
14802608;Bergsjön 8;14800209;Östra Göteborg, Bergsjön Södra;3593.6;0.0058;0.0026
14802608;Bergsjön 8;14800203;Östra Göteborg, Tellusgatan m fl;448.9;0.0007;0.0031
14802701;Bergum-Gunnilse 1;14800102;Nordöstra Göteborg, Olofstorp;11964631.7;0.8818;0.9971
14802701;Bergum-Gunnilse 1;14800101;Nordöstra Göteborg, Bergum;876975.7;0.0646;0.0227
14802701;Bergum-Gunnilse 1;14800103;Nordöstra Göteborg, Björsared;682746.5;0.0503;0.2517
14802701;Bergum-Gunnilse 1;14800104;Nordöstra Göteborg, Gunnilse;33.7;0.0000;0.0000
14802702;Bergum-Gunnilse 2;14800101;Nordöstra Göteborg, Bergum;37702577.6;0.8675;0.9764
14802702;Bergum-Gunnilse 2;14800104;Nordöstra Göteborg, Gunnilse;3713407.3;0.0854;0.2846
14802702;Bergum-Gunnilse 2;14800103;Nordöstra Göteborg, Björsared;2029986.5;0.0467;0.7483
14802702;Bergum-Gunnilse 2;14800102;Nordöstra Göteborg, Olofstorp;127.5;0.0000;0.0000
14802702;Bergum-Gunnilse 2;14800134;Nordöstra Göteborg, Rannebergen N;14.0;0.0000;0.0000
14802703;Bergum-Gunnilse 3;14800104;Nordöstra Göteborg, Gunnilse;9320100.9;0.6750;0.7143
14802703;Bergum-Gunnilse 3;14800105;Nordöstra Göteborg, Linnarhult;4471091.3;0.3238;0.9970
14802703;Bergum-Gunnilse 3;14800101;Nordöstra Göteborg, Bergum;13650.9;0.0010;0.0004
14802703;Bergum-Gunnilse 3;14800134;Nordöstra Göteborg, Rannebergen N;204.6;0.0000;0.0001
14802703;Bergum-Gunnilse 3;14800107;Nordöstra Göteborg, Storås;199.0;0.0000;0.0001
14802703;Bergum-Gunnilse 3;14800106;Nordöstra Göteborg, Angereds Centrum;162.9;0.0000;0.0001
14802703;Bergum-Gunnilse 3;14800201;Östra Göteborg, Rymdtorget;99.9;0.0000;0.0001
14802703;Bergum-Gunnilse 3;14800103;Nordöstra Göteborg, Björsared;80.5;0.0000;0.0000
14802703;Bergum-Gunnilse 3;14800132;Nordöstra Göteborg, Rannebergen S;70.8;0.0000;0.0002
14802703;Bergum-Gunnilse 3;14800202;Östra Göteborg, Gärdsmosse;2.6;0.0000;0.0000
14802801;Björkekärr 1;14800311;Östra Centrum, Björkekärr Västra;250554.5;0.6685;0.9120
14802801;Björkekärr 1;14800307;Östra Centrum, Björkekärr Norra;83475.8;0.2227;0.1593
14802801;Björkekärr 1;14800306;Östra Centrum, Torpa;31643.5;0.0844;0.0788
14802801;Björkekärr 1;14800312;Östra Centrum, Kålltorp Östra;9100.5;0.0243;0.0635
14802801;Björkekärr 1;14800315;Östra Centrum, Kålltorp Södra;19.5;0.0001;0.0000
14802802;Björkekärr 2;14800307;Östra Centrum, Björkekärr Norra;436936.2;0.8042;0.8337
14802802;Björkekärr 2;14800309;Östra Centrum, Björkekärr Östra;67365.0;0.1240;0.3957
14802802;Björkekärr 2;14800306;Östra Centrum, Torpa;39016.0;0.0718;0.0971
14802802;Björkekärr 2;14800301;Östra Centrum, Fräntorp;6.3;0.0000;0.0000
14802802;Björkekärr 2;14800310;Östra Centrum, Robertshöjd m fl;1.1;0.0000;0.0000
14802802;Björkekärr 2;14800316;Östra Centrum, Björkekärr Södra;0.3;0.0000;0.0000
14802803;Björkekärr 3;14800309;Östra Centrum, Björkekärr Östra;102837.2;0.3678;0.6041
14802803;Björkekärr 3;14800308;Östra Centrum, Smörslätten;95229.2;0.3406;1.0000
14802803;Björkekärr 3;14800310;Östra Centrum, Robertshöjd m fl;61055.8;0.2184;0.3328
14802803;Björkekärr 3;14800316;Östra Centrum, Björkekärr Södra;16783.0;0.0600;0.0019
14802803;Björkekärr 3;14800307;Östra Centrum, Björkekärr Norra;3649.3;0.0131;0.0070
14802803;Björkekärr 3;14800301;Östra Centrum, Fräntorp;11.9;0.0000;0.0000
14802804;Björkekärr 4;14800316;Östra Centrum, Björkekärr Södra;8795654.9;0.9805;0.9979
14802804;Björkekärr 4;14800310;Östra Centrum, Robertshöjd m fl;122423.5;0.0136;0.6672
14802804;Björkekärr 4;14800311;Östra Centrum, Björkekärr Västra;23385.4;0.0026;0.0851
14802804;Björkekärr 4;14800324;Östra Centrum, Lilla Torp;14280.5;0.0016;0.0158
14802804;Björkekärr 4;14800315;Östra Centrum, Kålltorp Södra;66.5;0.0000;0.0001
14802804;Björkekärr 4;14800320;Östra Centrum, Skår Södra;30.4;0.0000;0.0000
14802804;Björkekärr 4;14800317;Östra Centrum, Kallebäck Östra;30.1;0.0000;0.0000
14802804;Björkekärr 4;14800309;Östra Centrum, Björkekärr Östra;27.7;0.0000;0.0002
14802804;Björkekärr 4;14800307;Östra Centrum, Björkekärr Norra;11.7;0.0000;0.0000
14802901;Gamlestaden-Utby 1;14800222;Östra Göteborg, Nylöse;3833595.2;0.9848;0.9999
14802901;Gamlestaden-Utby 1;14800220;Östra Göteborg, Gamlestaden Norra;58329.9;0.0150;0.5538
14802901;Gamlestaden-Utby 1;14801022;Norra Hisingen, Tingstad;201.5;0.0001;0.0001
14802901;Gamlestaden-Utby 1;14800117;Nordöstra Göteborg, Hjällbo Södra;154.2;0.0000;0.0002
14802901;Gamlestaden-Utby 1;14801021;Norra Hisingen, Bällskär;96.4;0.0000;0.0001
14802901;Gamlestaden-Utby 1;14801011;Norra Hisingen, Backadalen;63.5;0.0000;0.0001
14802901;Gamlestaden-Utby 1;14801010;Norra Hisingen, Bäckebol Norra;60.9;0.0000;0.0000
14802901;Gamlestaden-Utby 1;14801020;Norra Hisingen, Backa Norra;55.2;0.0000;0.0001
14802901;Gamlestaden-Utby 1;14800219;Östra Göteborg, Bellevue;16.9;0.0000;0.0001
14802901;Gamlestaden-Utby 1;14800223;Östra Göteborg, Kviberg Västra;5.2;0.0000;0.0000
14802901;Gamlestaden-Utby 1;14800221;Östra Göteborg, Gamlestaden Södra;1.0;0.0000;0.0000
14802901;Gamlestaden-Utby 1;14800227;Östra Göteborg, Kortedala Västra;0.2;0.0000;0.0000
14802902;Gamlestaden-Utby 2;14800221;Östra Göteborg, Gamlestaden Södra;235038.9;0.7541;0.9837
14802902;Gamlestaden-Utby 2;14800220;Östra Göteborg, Gamlestaden Norra;46994.5;0.1508;0.4462
14802902;Gamlestaden-Utby 2;14800219;Östra Göteborg, Bellevue;29576.2;0.0949;0.1584
14802902;Gamlestaden-Utby 2;14800222;Östra Göteborg, Nylöse;56.8;0.0002;0.0000
14802902;Gamlestaden-Utby 2;14800218;Östra Göteborg, Bellevue Park;13.0;0.0000;0.0001
14802903;Gamlestaden-Utby 3;14800216;Östra Göteborg, Kviberg Östra;1202946.0;0.4871;0.9999
14802903;Gamlestaden-Utby 3;14800223;Östra Göteborg, Kviberg Västra;893935.4;0.3620;0.9999
14802903;Gamlestaden-Utby 3;14800217;Östra Göteborg, Kvibergsnäs;255137.7;0.1033;0.9922
14802903;Gamlestaden-Utby 3;14800218;Östra Göteborg, Bellevue Park;113117.1;0.0458;0.4515
14802903;Gamlestaden-Utby 3;14800214;Östra Göteborg, Utby;1929.8;0.0008;0.0040
14802903;Gamlestaden-Utby 3;14800215;Östra Göteborg, Kamgatan m fl;1833.8;0.0007;0.0055
14802903;Gamlestaden-Utby 3;14800226;Östra Göteborg, Gregorianska G. m fl;223.3;0.0001;0.0009
14802903;Gamlestaden-Utby 3;14800222;Östra Göteborg, Nylöse;99.4;0.0000;0.0000
14802903;Gamlestaden-Utby 3;14800224;Östra Göteborg, Kortedala Södra;92.9;0.0000;0.0003
14802903;Gamlestaden-Utby 3;14800213;Östra Göteborg, Utbynäs;66.8;0.0000;0.0001
14802903;Gamlestaden-Utby 3;14800230;Östra Göteborg, Kortedala Östra;46.5;0.0000;0.0001
14802903;Gamlestaden-Utby 3;14800227;Östra Göteborg, Kortedala Västra;8.0;0.0000;0.0000
14802903;Gamlestaden-Utby 3;14800208;Östra Göteborg, Gärdsås;0.0;0.0000;0.0000
14802903;Gamlestaden-Utby 3;14800219;Östra Göteborg, Bellevue;0.0;0.0000;0.0000
14802904;Gamlestaden-Utby 4;14800219;Östra Göteborg, Bellevue;157140.4;0.5272;0.8415
14802904;Gamlestaden-Utby 4;14800218;Östra Göteborg, Bellevue Park;137071.4;0.4599;0.5472
14802904;Gamlestaden-Utby 4;14800221;Östra Göteborg, Gamlestaden Södra;3787.4;0.0127;0.0159
14802904;Gamlestaden-Utby 4;14800223;Östra Göteborg, Kviberg Västra;53.7;0.0002;0.0001
14802904;Gamlestaden-Utby 4;14800222;Östra Göteborg, Nylöse;10.0;0.0000;0.0000
14802904;Gamlestaden-Utby 4;14800301;Östra Centrum, Fräntorp;4.2;0.0000;0.0000
14802905;Gamlestaden-Utby 5;14800213;Östra Göteborg, Utbynäs;513570.7;0.8217;0.4852
14802905;Gamlestaden-Utby 5;14800214;Östra Göteborg, Utby;87768.0;0.1404;0.1826
14802905;Gamlestaden-Utby 5;14800215;Östra Göteborg, Kamgatan m fl;21354.1;0.0342;0.0643
14802905;Gamlestaden-Utby 5;14800217;Östra Göteborg, Kvibergsnäs;1945.7;0.0031;0.0076
14802905;Gamlestaden-Utby 5;14800216;Östra Göteborg, Kviberg Östra;72.0;0.0001;0.0001
14802905;Gamlestaden-Utby 5;14800212;Östra Göteborg, Fjällbo;21.1;0.0000;0.0000
14802906;Gamlestaden-Utby 6;14800215;Östra Göteborg, Kamgatan m fl;308085.5;0.5727;0.9277
14802906;Gamlestaden-Utby 6;14800214;Östra Göteborg, Utby;229275.4;0.4262;0.4770
14802906;Gamlestaden-Utby 6;14800213;Östra Göteborg, Utbynäs;470.5;0.0009;0.0004
14802906;Gamlestaden-Utby 6;14800208;Östra Göteborg, Gärdsås;39.5;0.0001;0.0001
14802906;Gamlestaden-Utby 6;14800209;Östra Göteborg, Bergsjön Södra;21.4;0.0000;0.0000
14802906;Gamlestaden-Utby 6;14800216;Östra Göteborg, Kviberg Östra;19.3;0.0000;0.0000
14802907;Gamlestaden-Utby 7;14800213;Östra Göteborg, Utbynäs;544252.4;0.4796;0.5142
14802907;Gamlestaden-Utby 7;14800212;Östra Göteborg, Fjällbo;427719.0;0.3769;0.9999
14802907;Gamlestaden-Utby 7;14800214;Östra Göteborg, Utby;161655.4;0.1424;0.3363
14802907;Gamlestaden-Utby 7;14800215;Östra Göteborg, Kamgatan m fl;812.7;0.0007;0.0024
14802907;Gamlestaden-Utby 7;14800209;Östra Göteborg, Bergsjön Södra;199.7;0.0002;0.0001
14803001;Hammarkullen-Agnesberg 1;14800118;Nordöstra Göteborg, Agnesberg;1046433.9;0.7654;0.2170
14803001;Hammarkullen-Agnesberg 1;14800112;Nordöstra Göteborg, Hammarkullen V;215386.2;0.1575;0.8290
14803001;Hammarkullen-Agnesberg 1;14800109;Nordöstra Göteborg, Hammarkullen C;43804.6;0.0320;0.2527
14803001;Hammarkullen-Agnesberg 1;14800114;Nordöstra Göteborg, Bläsebo;35652.0;0.0261;0.0725
14803001;Hammarkullen-Agnesberg 1;14800115;Nordöstra Göteborg, Hjällbo Norra;22792.3;0.0167;0.1486
14803001;Hammarkullen-Agnesberg 1;14800110;Nordöstra Göteborg, Hammarkullen Ö;3023.1;0.0022;0.0346
14803001;Hammarkullen-Agnesberg 1;14800116;Nordöstra Göteborg, Skolspåret;24.3;0.0000;0.0002
14803002;Hammarkullen-Agnesberg 2;14800118;Nordöstra Göteborg, Agnesberg;251432.3;0.4282;0.0521
14803002;Hammarkullen-Agnesberg 2;14800107;Nordöstra Göteborg, Storås;143234.5;0.2440;0.1040
14803002;Hammarkullen-Agnesberg 2;14800109;Nordöstra Göteborg, Hammarkullen C;129522.6;0.2206;0.7473
14803002;Hammarkullen-Agnesberg 2;14800110;Nordöstra Göteborg, Hammarkullen Ö;62930.1;0.1072;0.7209
14803002;Hammarkullen-Agnesberg 2;14800112;Nordöstra Göteborg, Hammarkullen V;2.2;0.0000;0.0000
14803003;Hammarkullen-Agnesberg 3;14800107;Nordöstra Göteborg, Storås;1233677.3;0.7577;0.8958
14803003;Hammarkullen-Agnesberg 3;14800111;Nordöstra Göteborg, Sandeslätt;138962.8;0.0854;0.9181
14803003;Hammarkullen-Agnesberg 3;14800118;Nordöstra Göteborg, Agnesberg;136613.8;0.0839;0.0283
14803003;Hammarkullen-Agnesberg 3;14800108;Nordöstra Göteborg, Eriksbo Östra;52406.5;0.0322;0.0798
14803003;Hammarkullen-Agnesberg 3;14800112;Nordöstra Göteborg, Hammarkullen V;42466.8;0.0261;0.1635
14803003;Hammarkullen-Agnesberg 3;14800110;Nordöstra Göteborg, Hammarkullen Ö;21337.2;0.0131;0.2444
14803003;Hammarkullen-Agnesberg 3;14800105;Nordöstra Göteborg, Linnarhult;1729.5;0.0011;0.0004
14803003;Hammarkullen-Agnesberg 3;14800113;Nordöstra Göteborg, Eriksbo Västra;765.5;0.0005;0.0015
14803003;Hammarkullen-Agnesberg 3;14800106;Nordöstra Göteborg, Angereds Centrum;145.6;0.0001;0.0001
14803004;Hammarkullen-Agnesberg 4;14800118;Nordöstra Göteborg, Agnesberg;3365761.9;0.9959;0.6978
14803004;Hammarkullen-Agnesberg 4;14800116;Nordöstra Göteborg, Skolspåret;12945.3;0.0038;0.0813
14803004;Hammarkullen-Agnesberg 4;14800120;Nordöstra Göteborg, Gårdsten Södra;109.0;0.0000;0.0003
14803004;Hammarkullen-Agnesberg 4;14801005;Norra Hisingen, Kärra Östra;101.3;0.0000;0.0001
14803004;Hammarkullen-Agnesberg 4;14801007;Norra Hisingen, Kärra Västra;79.6;0.0000;0.0000
14803004;Hammarkullen-Agnesberg 4;14800119;Nordöstra Göteborg, Gårdsten Västra;61.9;0.0000;0.0001
14803004;Hammarkullen-Agnesberg 4;14801010;Norra Hisingen, Bäckebol Norra;57.9;0.0000;0.0000
14803004;Hammarkullen-Agnesberg 4;14800130;Nordöstra Göteborg, Trädgårdsgärdet;45.5;0.0000;0.0000
14803004;Hammarkullen-Agnesberg 4;14801003;Norra Hisingen, Gerrebacka-Ingebäck;25.8;0.0000;0.0000
14803101;Hjällbo-Eriksbo 1;14800117;Nordöstra Göteborg, Hjällbo Södra;778554.0;0.9987;0.9440
14803101;Hjällbo-Eriksbo 1;14800116;Nordöstra Göteborg, Skolspåret;840.5;0.0011;0.0053
14803101;Hjällbo-Eriksbo 1;14801010;Norra Hisingen, Bäckebol Norra;102.6;0.0001;0.0000
14803101;Hjällbo-Eriksbo 1;14800118;Nordöstra Göteborg, Agnesberg;42.9;0.0001;0.0000
14803101;Hjällbo-Eriksbo 1;14800222;Östra Göteborg, Nylöse;8.4;0.0000;0.0000
14803101;Hjällbo-Eriksbo 1;14800114;Nordöstra Göteborg, Bläsebo;0.7;0.0000;0.0000
14803102;Hjällbo-Eriksbo 2;14800116;Nordöstra Göteborg, Skolspåret;112570.1;0.7702;0.7068
14803102;Hjällbo-Eriksbo 2;14800117;Nordöstra Göteborg, Hjällbo Södra;32542.0;0.2227;0.0395
14803102;Hjällbo-Eriksbo 2;14800115;Nordöstra Göteborg, Hjällbo Norra;1025.2;0.0070;0.0067
14803102;Hjällbo-Eriksbo 2;14800118;Nordöstra Göteborg, Agnesberg;10.2;0.0001;0.0000
14803103;Hjällbo-Eriksbo 3;14800115;Nordöstra Göteborg, Hjällbo Norra;129587.0;0.4856;0.8446
14803103;Hjällbo-Eriksbo 3;14800114;Nordöstra Göteborg, Bläsebo;81814.9;0.3066;0.1664
14803103;Hjällbo-Eriksbo 3;14800116;Nordöstra Göteborg, Skolspåret;30343.5;0.1137;0.1905
14803103;Hjällbo-Eriksbo 3;14800118;Nordöstra Göteborg, Agnesberg;22713.7;0.0851;0.0047
14803103;Hjällbo-Eriksbo 3;14800112;Nordöstra Göteborg, Hammarkullen V;1917.5;0.0072;0.0074
14803103;Hjällbo-Eriksbo 3;14800117;Nordöstra Göteborg, Hjällbo Södra;455.6;0.0017;0.0006
14803104;Hjällbo-Eriksbo 4;14800114;Nordöstra Göteborg, Bläsebo;374001.0;0.6123;0.7609
14803104;Hjällbo-Eriksbo 4;14800113;Nordöstra Göteborg, Eriksbo Västra;221159.4;0.3621;0.4194
14803104;Hjällbo-Eriksbo 4;14800117;Nordöstra Göteborg, Hjällbo Södra;13053.8;0.0214;0.0158
14803104;Hjällbo-Eriksbo 4;14800116;Nordöstra Göteborg, Skolspåret;2551.0;0.0042;0.0160
14803104;Hjällbo-Eriksbo 4;14800115;Nordöstra Göteborg, Hjällbo Norra;21.1;0.0000;0.0001
14803104;Hjällbo-Eriksbo 4;14800112;Nordöstra Göteborg, Hammarkullen V;0.0;0.0000;0.0000
14803105;Hjällbo-Eriksbo 5;14800108;Nordöstra Göteborg, Eriksbo Östra;603963.5;0.6509;0.9200
14803105;Hjällbo-Eriksbo 5;14800113;Nordöstra Göteborg, Eriksbo Västra;305258.6;0.3290;0.5789
14803105;Hjällbo-Eriksbo 5;14800111;Nordöstra Göteborg, Sandeslätt;12395.0;0.0134;0.0819
14803105;Hjällbo-Eriksbo 5;14800105;Nordöstra Göteborg, Linnarhult;6129.1;0.0066;0.0014
14803105;Hjällbo-Eriksbo 5;14800107;Nordöstra Göteborg, Storås;43.9;0.0000;0.0000
14803105;Hjällbo-Eriksbo 5;14800112;Nordöstra Göteborg, Hammarkullen V;29.5;0.0000;0.0001
14803105;Hjällbo-Eriksbo 5;14800202;Östra Göteborg, Gärdsmosse;1.0;0.0000;0.0000
14803201;Kortedala 1;14800235;Östra Göteborg, Kortedala Norra;927384.5;0.9036;0.9513
14803201;Kortedala 1;14800232;Östra Göteborg, Adventsparken Östra;74859.6;0.0729;0.8177
14803201;Kortedala 1;14800231;Östra Göteborg, Månadsgatorna m fl;16157.6;0.0157;0.0439
14803201;Kortedala 1;14800234;Östra Göteborg, Söndagsgatan m fl;5127.6;0.0050;0.0282
14803201;Kortedala 1;14800233;Östra Göteborg, Adventsparken Västra;2458.8;0.0024;0.0231
14803201;Kortedala 1;14800113;Nordöstra Göteborg, Eriksbo Västra;96.3;0.0001;0.0002
14803201;Kortedala 1;14800114;Nordöstra Göteborg, Bläsebo;76.9;0.0001;0.0002
14803201;Kortedala 1;14800222;Östra Göteborg, Nylöse;56.9;0.0001;0.0000
14803201;Kortedala 1;14800108;Nordöstra Göteborg, Eriksbo Östra;55.6;0.0001;0.0001
14803201;Kortedala 1;14800202;Östra Göteborg, Gärdsmosse;18.0;0.0000;0.0000
14803201;Kortedala 1;14800117;Nordöstra Göteborg, Hjällbo Södra;12.4;0.0000;0.0000
14803201;Kortedala 1;14800227;Östra Göteborg, Kortedala Västra;5.4;0.0000;0.0000
14803202;Kortedala 2;14800231;Östra Göteborg, Månadsgatorna m fl;331007.9;0.7179;0.9001
14803202;Kortedala 2;14800230;Östra Göteborg, Kortedala Östra;73628.1;0.1597;0.1177
14803202;Kortedala 2;14800235;Östra Göteborg, Kortedala Norra;46944.0;0.1018;0.0482
14803202;Kortedala 2;14800202;Östra Göteborg, Gärdsmosse;8915.2;0.0193;0.0067
14803202;Kortedala 2;14800233;Östra Göteborg, Adventsparken Västra;552.1;0.0012;0.0052
14803202;Kortedala 2;14800232;Östra Göteborg, Adventsparken Östra;0.0;0.0000;0.0000
14803203;Kortedala 3;14800234;Östra Göteborg, Söndagsgatan m fl;110901.4;0.4793;0.6101
14803203;Kortedala 3;14800233;Östra Göteborg, Adventsparken Västra;103278.5;0.4464;0.9714
14803203;Kortedala 3;14800232;Östra Göteborg, Adventsparken Östra;16684.9;0.0721;0.1823
14803203;Kortedala 3;14800235;Östra Göteborg, Kortedala Norra;505.1;0.0022;0.0005
14803203;Kortedala 3;14800231;Östra Göteborg, Månadsgatorna m fl;2.1;0.0000;0.0000
14803203;Kortedala 3;14800229;Östra Göteborg, Förstamajgatan m fl;1.3;0.0000;0.0000
14803203;Kortedala 3;14800227;Östra Göteborg, Kortedala Västra;0.8;0.0000;0.0000
14803204;Kortedala 4;14800227;Östra Göteborg, Kortedala Västra;806669.4;0.8773;0.9998
14803204;Kortedala 4;14800234;Östra Göteborg, Söndagsgatan m fl;65734.2;0.0715;0.3616
14803204;Kortedala 4;14800229;Östra Göteborg, Förstamajgatan m fl;46613.5;0.0507;0.1972
14803204;Kortedala 4;14800228;Östra Göteborg, Kortedala Torg;282.1;0.0003;0.0016
14803204;Kortedala 4;14800222;Östra Göteborg, Nylöse;139.3;0.0002;0.0000
14803204;Kortedala 4;14800226;Östra Göteborg, Gregorianska G. m fl;39.7;0.0000;0.0002
14803204;Kortedala 4;14800235;Östra Göteborg, Kortedala Norra;39.6;0.0000;0.0000
14803204;Kortedala 4;14800233;Östra Göteborg, Adventsparken Västra;13.6;0.0000;0.0001
14803205;Kortedala 5;14800230;Östra Göteborg, Kortedala Östra;551088.1;0.7343;0.8811
14803205;Kortedala 5;14800229;Östra Göteborg, Förstamajgatan m fl;178732.3;0.2382;0.7561
14803205;Kortedala 5;14800231;Östra Göteborg, Månadsgatorna m fl;20524.4;0.0273;0.0558
14803205;Kortedala 5;14800225;Östra Göteborg, Månadsparken;59.3;0.0001;0.0003
14803205;Kortedala 5;14800202;Östra Göteborg, Gärdsmosse;30.7;0.0000;0.0000
14803205;Kortedala 5;14800233;Östra Göteborg, Adventsparken Västra;17.5;0.0000;0.0002
14803205;Kortedala 5;14800208;Östra Göteborg, Gärdsås;15.9;0.0000;0.0000
14803205;Kortedala 5;14800228;Östra Göteborg, Kortedala Torg;10.5;0.0000;0.0001
14803206;Kortedala 6;14800225;Östra Göteborg, Månadsparken;224243.5;0.7211;0.9995
14803206;Kortedala 6;14800228;Östra Göteborg, Kortedala Torg;75673.1;0.2433;0.4285
14803206;Kortedala 6;14800229;Östra Göteborg, Förstamajgatan m fl;11027.6;0.0355;0.0467
14803206;Kortedala 6;14800234;Östra Göteborg, Söndagsgatan m fl;12.3;0.0000;0.0001
14803206;Kortedala 6;14800227;Östra Göteborg, Kortedala Västra;8.4;0.0000;0.0000
14803206;Kortedala 6;14800230;Östra Göteborg, Kortedala Östra;5.9;0.0000;0.0000
14803206;Kortedala 6;14800224;Östra Göteborg, Kortedala Södra;2.1;0.0000;0.0000
14803206;Kortedala 6;14800226;Östra Göteborg, Gregorianska G. m fl;0.8;0.0000;0.0000
14803207;Kortedala 7;14800226;Östra Göteborg, Gregorianska G. m fl;213809.1;0.6791;0.8292
14803207;Kortedala 7;14800228;Östra Göteborg, Kortedala Torg;100652.8;0.3197;0.5699
14803207;Kortedala 7;14800224;Östra Göteborg, Kortedala Södra;239.4;0.0008;0.0007
14803207;Kortedala 7;14800227;Östra Göteborg, Kortedala Västra;137.9;0.0004;0.0002
14803208;Kortedala 8;14800224;Östra Göteborg, Kortedala Södra;321360.1;0.8800;0.9990
14803208;Kortedala 8;14800226;Östra Göteborg, Gregorianska G. m fl;43768.0;0.1198;0.1697
14803208;Kortedala 8;14800225;Östra Göteborg, Månadsparken;46.1;0.0001;0.0002
14803208;Kortedala 8;14800230;Östra Göteborg, Kortedala Östra;14.0;0.0000;0.0000
14803208;Kortedala 8;14800216;Östra Göteborg, Kviberg Östra;7.5;0.0000;0.0000
14803208;Kortedala 8;14800223;Östra Göteborg, Kviberg Västra;4.8;0.0000;0.0000
14803301;Kålltorp-Härlanda 1;14800303;Östra Centrum, Munkebäck Norra;226172.7;0.6349;0.9999
14803301;Kålltorp-Härlanda 1;14800304;Östra Centrum, Munkebäck Södra;126562.2;0.3553;0.9991
14803301;Kålltorp-Härlanda 1;14800305;Östra Centrum, Kålltorp Norra;1748.3;0.0049;0.0130
14803301;Kålltorp-Härlanda 1;14800302;Östra Centrum, Vidkärr;1610.9;0.0045;0.0065
14803301;Kålltorp-Härlanda 1;14800301;Östra Centrum, Fräntorp;86.1;0.0002;0.0000
14803301;Kålltorp-Härlanda 1;14800346;Östra Centrum, Strömmensberg Östra;31.3;0.0001;0.0002
14803301;Kålltorp-Härlanda 1;14800344;Östra Centrum, Ånäs;13.8;0.0000;0.0001
14803302;Kålltorp-Härlanda 2;14800305;Östra Centrum, Kålltorp Norra;132424.2;0.6766;0.9859
14803302;Kålltorp-Härlanda 2;14800306;Östra Centrum, Torpa;39647.2;0.2026;0.0987
14803302;Kålltorp-Härlanda 2;14800313;Östra Centrum, Solrosparken;17982.2;0.0919;0.2438
14803302;Kålltorp-Härlanda 2;14800302;Östra Centrum, Vidkärr;5558.9;0.0284;0.0223
14803302;Kålltorp-Härlanda 2;14800304;Östra Centrum, Munkebäck Södra;94.7;0.0005;0.0007
14803302;Kålltorp-Härlanda 2;14800330;Östra Centrum, Härlanda;7.1;0.0000;0.0000
14803303;Kålltorp-Härlanda 3;14800312;Östra Centrum, Kålltorp Östra;82620.9;0.8706;0.5765
14803303;Kålltorp-Härlanda 3;14800313;Östra Centrum, Solrosparken;12253.0;0.1291;0.1661
14803303;Kålltorp-Härlanda 3;14800306;Östra Centrum, Torpa;27.4;0.0003;0.0001
14803303;Kålltorp-Härlanda 3;14800311;Östra Centrum, Björkekärr Västra;2.8;0.0000;0.0000
14803303;Kålltorp-Härlanda 3;14800305;Östra Centrum, Kålltorp Norra;0.1;0.0000;0.0000
14803304;Kålltorp-Härlanda 4;14800315;Östra Centrum, Kålltorp Södra;763871.8;0.8741;0.9999
14803304;Kålltorp-Härlanda 4;14800314;Östra Centrum, Kålltorp Västra;96211.7;0.1101;0.7256
14803304;Kålltorp-Härlanda 4;14800312;Östra Centrum, Kålltorp Östra;13007.2;0.0149;0.0908
14803304;Kålltorp-Härlanda 4;14800311;Östra Centrum, Björkekärr Västra;779.3;0.0009;0.0028
14803304;Kålltorp-Härlanda 4;14800329;Östra Centrum, Kärralund Norra;30.7;0.0000;0.0002
14803304;Kålltorp-Härlanda 4;14800324;Östra Centrum, Lilla Torp;13.9;0.0000;0.0000
